"project","plot","subplot","survey","tree.date","family","species","pft","wsg","wsg.sd","tree","stem","x","y","z","status","allom.key","a.stem","h.t","h.t.mod","d.stem","d.stem.valid","d.ht","c.w","m.agb"
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19896","1",508712.418488365,6654562.23190555,NA,1,19,0.0196066797510539,NA,15.5740505995071,0.158,1,1.3,NA,53.7871026020832
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19897","1",508715.818191028,6654561.04362032,NA,1,19,0.01188228881404,18.7,11.6444202436752,0.123,1,1.3,NA,28.7318244130465
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"19898","1",508712.569978473,6654566.56169201,NA,0,19,2.95897265803478,NA,59.103898030331,1.941,1,1.3,NA,28738.0135531015
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19899","1",508711.501967813,6654566.00549669,NA,1,19,0.237582944427728,NA,47.1670832695594,0.55,1,1.3,NA,1222.10628940493
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Geissois benthamii","EA",0.533777777777778,0.0941339098036177,"19901","1",508715.057548732,6654567.75416599,NA,1,19,0.0311025526687023,NA,20.0881264513003,0.199,1,1.3,NA,95.8448777941486
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19902","1",508715.155483773,6654568.5729509,NA,1,19,0.0116898662640076,NA,11.5321537339482,0.122,1,1.3,NA,28.1504810473356
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19903","1",508716.539439693,6654569.11578238,NA,1,19,0.210741176795457,NA,45.6142111204648,0.518,1,1.3,NA,1051.77422343823
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19904","1",508712.55671433,6654568.49296725,NA,1,19,0.0237787147950211,NA,17.3536142575014,0.174,1,1.3,NA,68.481950649259
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19905","1",508709.868985541,6654569.30297586,NA,1,19,0.0243284935093994,NA,17.5746664907738,0.176,1,1.3,NA,70.4700411107662
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Niemeyeria whitei","EA",0.721825967529722,0.127323994743174,"19906","1",508710.638902629,6654571.04286887,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19907","1",508711.22172593,6654568.35952823,NA,1,19,0.0122718463030851,NA,11.8690467613415,0.125,1,1.3,NA,29.9159967397082
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19909","1",508711.560110426,6654572.61810733,NA,1,19,0.244544713748083,49.9,47.530830862178,0.558,1,1.3,NA,1267.10568313472
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Niemeyeria whitei","EA",0.721825967529722,0.127323994743174,"19910","1",508714.599288456,6654569.64096156,NA,1,19,0.0113097335529233,NA,11.3077298958322,0.12,1,1.3,NA,27.0091330810903
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19911","1",508718.007966813,6654570.1614535,NA,1,19,0.0169716689128555,18.5,14.3418262856058,0.147,1,1.3,NA,44.895561840381
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19912","1",508719.418650417,6654571.3361755,NA,1,19,0.0526852941988642,NA,26.3112625657901,0.259,1,1.3,NA,185.414380275624
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Syncarpia glomulifera subsp glabra","EA",0.7285,0.0941339098036177,"19913","1",508717.834535966,6654572.79582662,NA,1,19,0.0229658276959048,15.1,17.0213981222407,0.171,1,1.3,NA,65.5636412215597
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19914","1",508721.332273369,6654574.6735468,NA,1,19,0.01539380400259,NA,13.5554673780282,0.14,1,1.3,NA,39.7324555301303
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19940","1",508710.099063512,6654539.57290583,NA,1,19,0.00785398163397448,NA,9.07725752463356,0.1,1,1.3,NA,17.1096373565888
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19939","1",508711.256033519,6654539.23910888,NA,1,19,0.0243284935093994,NA,17.5746664907738,0.176,1,1.3,NA,70.4700411107662
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"19937","1",508713.618941053,6654538.98090744,NA,1,19,0.0642424281732577,NA,28.9172924394033,0.286,1,1.3,NA,237.673822843971
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Guioa semiglauca","EA",0.54825,0.0941339098036177,"19936","1",508717.049759547,6654537.03168081,NA,1,19,0.0301718558450764,NA,19.7635915490961,0.196,1,1.3,NA,92.2677663793881
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"19935","1",508718.389335493,6654540.26672892,NA,0,19,1.59484914554894,NA,58.9080523457339,1.425,1,1.3,NA,13255.411819994
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19934","1",508712.60448546,6654541.93571367,NA,1,19,0.00933131557932508,NA,10.0771048542606,0.109,1,1.3,NA,21.2303305224546
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19933","1",508711.541062346,6654544.48112744,NA,1,19,0.0289529178954835,NA,19.3292321924294,0.192,1,1.3,NA,87.6248083946283
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19932","1",508714.90516133,6654543.19939501,NA,1,19,0.00899202357273739,NA,9.85425566089153,0.107,1,1.3,NA,20.2683214737405
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Litsea australis","EA",0.425466666666667,0.0941339098036177,"19931","1",508716.306869241,6654542.66533983,NA,1,19,0.00865901475145687,NA,9.63175766154194,0.105,1,1.3,NA,19.3329803496971
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19929","1",508717.713064998,6654542.98567324,NA,1,19,0.0103868907109313,NA,10.7474584680732,0.115,1,1.3,NA,24.2788547484718
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Geissois benthamii","EA",0.533777777777778,0.0941339098036177,"19928","1",508715.639574439,6654547.09306133,NA,1,19,0.0186265028431339,NA,15.126607588684,0.154,1,1.3,NA,50.4420455090665
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19927","1",508712.373310797,6654546.94635816,NA,1,19,0.0311025526687023,NA,20.0881264513003,0.199,1,1.3,NA,95.8448777941486
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19926","1",508711.963918342,6654546.99532568,NA,1,19,0.011499014510302,NA,11.4199225587549,0.121,1,1.3,NA,27.5762604318027
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19925","1",508716.195969155,6654550.51949167,NA,1,19,0.0103868907109313,NA,10.7474584680732,0.115,1,1.3,NA,24.2788547484718
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Caldcluvia paniculosa","EA",0.506628571428571,0.0941339098036177,"19924","1",508715.167950321,6654548.66391164,NA,1,19,0.0136847775990371,NA,12.6559044317502,0.132,1,1.3,NA,34.2892454508291
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19922","1",508721.362292509,6654549.19317987,NA,1,19,0.037668481314705,NA,22.222151435003,0.219,1,1.3,NA,121.818393594017
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19921","1",508717.263979814,6654551.07568699,NA,1,19,0.0274645883758454,NA,18.783756902339,0.187,1,1.3,NA,82.0223461158257
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19920","1",508716.50313812,6654553.29179166,NA,1,19,0.0716314540945009,46.3,30.3982733101166,0.302,1,1.3,NA,272.381865403207
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19919","1",508722.982309736,6654554.56863745,NA,1,19,0.0913268838380187,NA,33.8026480121843,0.341,1,1.3,NA,369.196665264846
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19918","1",508715.565175325,6654575.26564489,NA,1,19,0.243668994795895,NA,47.485882509196,0.557,1,1.3,NA,1261.42726380481
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19915","1",508721.074171624,6654574.55785977,NA,1,19,0.00899202357273739,NA,9.85425566089153,0.107,1,1.3,NA,20.2683214737405
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Geissois benthamii","EA",0.533777777777778,0.0941339098036177,"19916","1",508713.206655939,6654574.13101442,NA,1,19,0.0494808696922026,NA,25.5143504262511,0.251,1,1.3,NA,171.405125033499
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Geissois benthamii","EA",0.533777777777778,0.0941339098036177,"19917","1",508712.806239178,6654575.88875912,NA,1,19,0.0206119894002026,NA,16.0205964141134,0.162,1,1.3,NA,57.2619852898536
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19953","1",508708.017295154,6654557.70206027,NA,1,19,0.0441150294398713,27.5,24.0939335856419,0.237,1,1.3,NA,148.460412549517
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19952","1",508714.865767699,6654557.98210275,NA,0,19,0.0165129963854313,NA,14.1172784253005,0.145,1,1.3,NA,43.3816715835639
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19951","1",508713.21473434,6654555.61480707,NA,1,19,0.14793445646489,53.6,40.7286014180709,0.434,1,1.3,NA,675.328514435108
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19950","1",508710.509153861,6654555.25448183,NA,1,19,0.00882473376393373,12,9.74296081988347,0.106,1,1.3,NA,19.7973331413764
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19949","1",508705.115844593,6654555.70416521,NA,1,19,0.149986701865847,NA,40.9246225024773,0.437,1,1.3,NA,687.078443005271
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19948","1",508709.836972416,6654549.83893273,NA,1,19,0.0602628156793228,NA,28.0632725218932,0.277,1,1.3,NA,219.386624641716
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19947","1",508704.572714021,6654550.34645962,NA,0,19,0.0260155287643771,NA,18.2356378900917,0.182,1,1.3,NA,76.6407171943906
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19945","1",508707.198111448,6654548.81111329,NA,1,19,0.145220120412188,NA,40.4646510693148,0.43,1,1.3,NA,659.850906128973
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19944","1",508710.88254384,6654546.12318511,NA,1,19,0.30093394568553,NA,50.0063665551735,0.619,1,1.3,NA,1642.9872370742
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19943","1",508707.358178453,6654545.86079491,NA,1,19,0.231573863079574,NA,46.8409204520564,0.543,1,1.3,NA,1183.53083685336
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19942","1",508702.351822404,6654541.98956783,NA,1,19,0.011499014510302,NA,11.4199225587549,0.121,1,1.3,NA,27.5762604318027
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19941","1",508704.785937295,6654541.91826077,NA,1,19,0.110446616727766,NA,36.5285682659411,0.375,1,1.3,NA,468.398072279999
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19938","1",508712.720072791,6654539.43039142,NA,1,19,0.06696618900392,NA,29.4782999378725,0.292,1,1.3,NA,250.356841970412
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Litsea australis","EA",0.425466666666667,0.0941339098036177,"19930","1",508715.99092398,6654542.67870367,NA,1,19,0.0124689812420979,NA,11.981400617244,0.126,1,1.3,NA,30.5188840789774
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19923","1",508719.511000919,6654546.58114628,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"19202","1",508776.456843041,6654545.21693772,NA,1,19,0.0268802521422777,NA,18.5648164360613,0.185,1,1.3,NA,79.8433614254438
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19205","1",508783.843559516,6654541.01141519,NA,1,19,0.179450913965703,NA,43.4403633291758,0.478,1,1.3,NA,860.059025591908
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"19212","1",508772.513810407,6654536.55307636,NA,1,19,0.0181458391671346,NA,14.9025908588276,0.152,1,1.3,NA,48.8176814163929
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Niemeyeria whitei","EA",0.721825967529722,0.127323994743174,"19218","1",508771.690836748,6654542.53828432,NA,1,19,0.0213824649984955,NA,16.3548406412038,0.165,1,1.3,NA,59.9543364792025
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19220","1",508769.479519021,6654549.37349273,NA,1,19,0.090792027688745,NA,33.7190505651952,0.34,1,1.3,NA,366.491589768905
"australia_ausplotsforests","NSFNNC007","NSFNNC007-14","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19228","1",508790.137132834,6654571.57333488,NA,1,19,0.0213824649984955,14,16.3548406412038,0.165,1,1.3,NA,59.9543364792025
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19236","1",508784.747713218,6654559.39408383,NA,1,19,0.01188228881404,12.3,11.6444202436752,0.123,1,1.3,NA,28.7318244130465
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"19245","1",508778.624578388,6654559.05170998,NA,1,19,0.0459960580412082,NA,24.6049137134206,0.242,1,1.3,NA,156.427995810651
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19253","1",508774.918205256,6654568.70379774,NA,1,19,0.505171240289892,52.9,54.8832646427148,0.802,1,1.3,NA,3142.63123597964
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19259","1",508779.826725963,6654574.00346042,NA,1,19,0.0128679635091038,NA,12.20617443791,0.128,1,1.3,NA,31.7464061878299
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19264","1",508795.771589452,6654590.29398921,NA,1,19,0.350463510063863,44.5,51.648866669853,0.668,1,1.3,NA,1988.29612761979
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19272","1",508793.675460259,6654585.63499335,NA,1,19,0.00967689077121996,NA,10.3002747103814,0.111,1,1.3,NA,22.2192575759325
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19281","1",508787.805440831,6654573.31781543,NA,1,19,0.0132732289614169,NA,12.4310167363931,0.13,1,1.3,NA,33.0031169845645
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"19288","1",508784.690966394,6654584.24256023,NA,0,19,0.17795237426994,NA,43.3245563187773,0.476,1,1.3,NA,851.076530096781
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19295","1",508788.754074207,6654591.25548793,NA,1,19,0.00933131557932508,NA,10.0771048542606,0.109,1,1.3,NA,21.2303305224546
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19300","1",508807.787083246,6654604.97826341,NA,1,19,0.0263021990940171,NA,18.3454644741878,0.183,1,1.3,NA,77.6995195423099
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19302","1",508803.813134179,6654601.56978446,NA,1,19,0.0122718463030851,NA,11.8690467613415,0.125,1,1.3,NA,29.9159967397082
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19310","1",508797.511980955,6654600.76017464,NA,1,19,0.0198556509688509,NA,15.6857762115421,0.159,1,1.3,NA,54.6435874654295
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19317","1",508793.355425948,6654593.78285062,NA,1,19,0.0181458391671346,NA,14.9025908588276,0.152,1,1.3,NA,48.8176814163929
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19326","1",508793.903542865,6654611.23104731,NA,1,19,0.161883127846828,NA,42.0042972187136,0.454,1,1.3,NA,755.977135019117
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19333","1",508786.009498894,6654614.66675245,NA,1,19,0.026590440219984,NA,18.4551911549531,0.184,1,1.3,NA,78.7670596086371
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19341","1",508779.512176491,6654605.47791131,NA,1,19,0.00899202357273739,NA,9.85425566089153,0.107,1,1.3,NA,20.2683214737405
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,NA,"EA",0.721825967529722,0.127323994743174,"19345","1",508782.791604577,6654601.44611872,NA,0,19,0.0240528187540468,NA,17.4641840097059,0.175,1,1.3,NA,69.4717243461765
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19352","1",508765.459194614,6654603.9833544,NA,0,19,0.931420175334465,NA,57.9842656309497,1.089,1,1.3,NA,6760.18553703313
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19360","1",508774.065611254,6654609.15825465,NA,1,19,0.223960998681763,52.8,46.4105638321486,0.534,1,1.3,NA,1135.02156291637
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19368","1",508777.17200729,6654616.7497172,NA,1,19,0.0169716689128555,NA,14.3418262856058,0.147,1,1.3,NA,44.895561840381
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19376","1",508777.362292834,6654592.81347289,NA,1,19,0.0260155287643771,NA,18.2356378900917,0.182,1,1.3,NA,76.6407171943906
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Ceratopetalum apetalum","EA",0.561222222222222,0.0941339098036177,"19382","1",508778.981911264,6654589.20004846,NA,1,19,0.0132732289614169,NA,12.4310167363931,0.13,1,1.3,NA,33.0031169845645
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19386","1",508774.981334212,6654587.40689948,NA,1,19,0.0251649425534176,NA,17.905573950802,0.179,1,1.3,NA,73.5164951587558
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Niemeyeria whitei","EA",0.721825967529722,0.127323994743174,"19394","1",508768.056967064,6654581.59113302,NA,1,19,0.119459060652752,NA,37.6595345630648,0.39,1,1.3,NA,516.733455659285
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19402","1",508766.984867354,6654589.16943113,NA,1,19,0.147253516257224,49.4,40.6628916736933,0.433,1,1.3,NA,671.438897688841
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19410","1",508765.289852817,6654598.48323409,NA,1,19,0.0678866756514218,NA,29.6638047710067,0.294,1,1.3,NA,254.672774680669
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Niemeyeria whitei","EA",0.721825967529722,0.127323994743174,"19418","1",508770.366319531,6654577.82193003,NA,1,19,0.0165129963854313,NA,14.1172784253005,0.145,1,1.3,NA,43.3816715835639
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Caldcluvia paniculosa","EA",0.506628571428571,0.0941339098036177,"19423","1",508771.963598426,6654572.18378316,NA,1,19,0.0208672438033068,NA,16.1320777200745,0.163,1,1.3,NA,58.1511845856207
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19427","1",508763.490820204,6654570.16833551,NA,1,19,0.231573863079574,57.7,46.8409204520564,0.543,1,1.3,NA,1183.53083685336
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19435","1",508754.559781707,6654570.03968344,NA,1,19,0.0229658276959048,NA,17.0213981222407,0.171,1,1.3,NA,65.5636412215597
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"19443","1",508759.859942878,6654576.36726525,NA,1,19,0.0188691908756237,NA,15.2385453040474,0.155,1,1.3,NA,51.2662294410346
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19452","1",508760.184863833,6654578.06267858,NA,1,19,0.0134782178820636,NA,12.5434563292674,0.131,1,1.3,NA,33.6424897661224
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19459","1",508763.739547458,6654559.58636335,NA,1,19,0.0240528187540468,NA,17.4641840097059,0.175,1,1.3,NA,69.4717243461765
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19464","1",508759.863533432,6654556.99666931,NA,1,19,0.0929408770638004,53.1,34.0522668307206,0.344,1,1.3,NA,377.383705831804
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Lophostemon sp.","EA",0.783133333333333,0.0941339098036177,"19469","1",508763.676817299,6654549.87214363,NA,1,19,0.0113097335529233,NA,11.3077298958322,0.12,1,1.3,NA,27.0091330810903
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"19477","1",508756.952708381,6654544.30111506,NA,0,19,0.0426384808926841,NA,23.6822769142769,0.233,1,1.3,NA,142.265642935341
"australia_ausplotsforests","NSFNNC007","NSFNNC007-15","1","2013-11-13",NA,"Eucalyptus grandis","EA",0.830092581326441,0.0941339098036177,"19484","1",508749.396849508,6654547.50095829,NA,1,19,0.0506707479097498,32.8,25.8144767945047,0.254,1,1.3,NA,176.581186671716
