"LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","genus","family","species"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum octandrum",57154,"Xanthophyllum octandrum",752832,3368130,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.6888,"g/cm^3","Single",NA,NA,NA,0.6888,"mg/mm3",NA,3368128,0.557229,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum octandrum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum octandrum",57154,"Xanthophyllum octandrum",752831,3368128,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.6888,"g/cm^3","Single",NA,NA,NA,0.6888,"mg/mm3",NA,NA,0.557229,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum octandrum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum obscurum",57153,"Xanthophyllum obscurum",752830,3368126,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.82,"g/cm^3","Single",NA,NA,NA,0.82,"mg/mm3",NA,NA,1.11474,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum obscurum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum obscurum",57153,"Xanthophyllum obscurum",752829,3368124,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.78,"g/cm^3","Single",NA,NA,NA,0.78,"mg/mm3",NA,NA,0.942901,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum obscurum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum malayanum",57152,"Xanthophyllum malayanum",752828,3368122,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.67,"g/cm^3","Single",NA,NA,NA,0.67,"mg/mm3",NA,NA,0.471395,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum malayanum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum maingayi",57151,"Xanthophyllum maingayi",752827,3368120,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.76,"g/cm^3","Single",NA,NA,NA,0.76,"mg/mm3",NA,NA,0.862333,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum maingayi"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum lanceatum",57150,"Xanthophyllum lanceatum",752826,3368118,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.46,"g/cm^3","Single",NA,NA,NA,0.46,"mg/mm3",NA,NA,2.56735,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum lanceatum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum kingii",57148,"Xanthophyllum kingii",752825,3368116,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.53,"g/cm^3","Single",NA,NA,NA,0.53,"mg/mm3",NA,NA,1.6651,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum kingii"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum havilandii",57145,"Xanthophyllum havilandii",752824,3368114,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.66,"g/cm^3","Single",NA,NA,NA,0.66,"mg/mm3",NA,NA,0.424752,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum havilandii"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum hainanensis",57144,"Xanthophyllum hainanense",752823,3368112,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.68,"g/cm^3","Single",NA,NA,NA,0.68,"mg/mm3",NA,NA,0.517347,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum sp."
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum hainanense",57144,"Xanthophyllum hainanense",752822,3368110,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.657,"g/cm^3","Single",NA,NA,NA,0.657,"mg/mm3",NA,NA,0.410622,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum hainanense"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum hainanense",57144,"Xanthophyllum hainanense",752821,3368108,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.72324,"g/cm^3","Single",NA,NA,NA,0.72324,"mg/mm3",NA,NA,0.70856,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum hainanense"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum flavescens",57142,"Xanthophyllum flavescens",752820,3368106,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.69,"g/cm^3","Single",NA,NA,NA,0.69,"mg/mm3",NA,NA,0.562628,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum flavescens"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum flavescens",57142,"Xanthophyllum flavescens",752819,3368104,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.681912,"g/cm^3","Single",NA,NA,NA,0.681912,"mg/mm3",NA,NA,0.526056,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum flavescens"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum eurhynchum",57141,"Xanthophyllum eurhynchum",752818,3368102,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.66,"g/cm^3","Single",NA,NA,NA,0.66,"mg/mm3",NA,NA,0.424752,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum eurhynchum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum eurhynchum",57141,"Xanthophyllum eurhynchum",752817,3368100,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.64,"g/cm^3","Single",NA,NA,NA,0.64,"mg/mm3",NA,NA,0.463861,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum eurhynchum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum ecarinatum",57140,"Xanthophyllum ecarinatum",752816,3368098,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.73,"g/cm^3","Single",NA,NA,NA,0.73,"mg/mm3",NA,NA,0.737417,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum ecarinatum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum colubrinum",57138,"Xanthophyllum colubrinum",752815,3368096,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.76629,"g/cm^3","Single",NA,NA,NA,0.76629,"mg/mm3",NA,NA,0.887898,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum colubrinum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum cochinchinensis",64146,"Xanthophyllum cochinchinense",752814,3368094,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.74907,"g/cm^3","Single",NA,NA,NA,0.74907,"mg/mm3",NA,NA,0.817402,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum sp."
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum amoenum",57135,"Xanthophyllum amoenum",752813,3368092,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.77,"g/cm^3","Single",NA,NA,NA,0.77,"mg/mm3",NA,NA,0.902879,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum amoenum"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum affine",57134,"Xanthophyllum affine",752812,3368090,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.77,"g/cm^3","Single",NA,NA,NA,0.77,"mg/mm3",NA,NA,2.26355,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum affine"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum affine",57134,"Xanthophyllum affine",752811,3368088,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.52,"g/cm^3","Single",NA,NA,NA,0.52,"mg/mm3",NA,NA,1.78643,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum affine"
"Zanne","Amy",61,"Global Wood Density Database","Xanthophyllum affine",57134,"Xanthophyllum affine",752810,3368086,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.55,"g/cm^3","Single",NA,NA,NA,0.55,"mg/mm3",NA,NA,1.42916,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthophyllum","Polygalaceae","Xanthophyllum affine"
"Zanne","Amy",61,"Global Wood Density Database","Xanthomyrtus sp",60571,"Xanthomyrtus sp",752809,3368084,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.86961,"g/cm^3","Single",NA,NA,NA,0.86961,"mg/mm3",NA,NA,1.28021,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthomyrtus","Myrtaceae","Xanthomyrtus sp."
"Zanne","Amy",61,"Global Wood Density Database","Xanthocercis zambesiaca",57132,"Xanthocercis zambesiaca",752808,3368082,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.882525,"g/cm^3","Single",NA,NA,NA,0.882525,"mg/mm3",NA,NA,1.41589,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthocercis","Fabaceae","Xanthocercis zambesiaca"
"Zanne","Amy",61,"Global Wood Density Database","Xanthocercis madagascariensis",57131,"Xanthocercis madagascariensis",752807,3368080,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.975733891,"g/cm^3","Single",NA,NA,NA,0.975733891,"mg/mm3",NA,NA,1.84788,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthocercis","Fabaceae","Xanthocercis madagascariensis"
"Zanne","Amy",61,"Global Wood Density Database","Xanthocercis madagascariensis",57131,"Xanthocercis madagascariensis",752806,3368078,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.933687943,"g/cm^3","Single",NA,NA,NA,0.933687943,"mg/mm3",NA,NA,1.65836,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Xanthocercis","Fabaceae","Xanthocercis madagascariensis"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia tinctoria",57098,"Wrightia tinctoria",752805,3368076,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.8,"g/cm^3","Single",NA,NA,NA,0.8,"mg/mm3",NA,NA,3.51437,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia tinctoria"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia pubescens",57095,"Wrightia pubescens",752804,3368074,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.46,"g/cm^3","Single",NA,NA,NA,0.46,"mg/mm3",NA,NA,0.715478,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia pubescens"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia pubescens",57095,"Wrightia pubescens",752803,3368072,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.43,"g/cm^3","Single",NA,NA,NA,0.43,"mg/mm3",NA,NA,1.00565,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia pubescens"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia pubescens",57095,"Wrightia pubescens",752802,3368070,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.38,"g/cm^3","Single",NA,NA,NA,0.38,"mg/mm3",NA,NA,1.59376,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia pubescens"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia laevis",57093,"Wrightia laevis",752801,3368068,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.36,"g/cm^3","Single",NA,NA,NA,0.36,"mg/mm3",NA,NA,1.77013,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia laevis"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia laevis",57093,"Wrightia laevis",752800,3368066,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.288435,"g/cm^3","Single",NA,NA,NA,0.288435,"mg/mm3",NA,3368064,2.98346,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia laevis"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia laevis",57093,"Wrightia laevis",752799,3368064,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.288435,"g/cm^3","Single",NA,NA,NA,0.288435,"mg/mm3",NA,NA,2.98346,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia laevis"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia arborea",57091,"Wrightia arborea",752798,3368062,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.51,"g/cm^3","Single",NA,NA,NA,0.51,"mg/mm3",NA,NA,0.6468,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia arborea"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia arborea",57091,"Wrightia arborea",752797,3368060,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.53,"g/cm^3","Single",NA,NA,NA,0.53,"mg/mm3",NA,NA,0.891813,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia arborea"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia arborea",57091,"Wrightia arborea",752796,3368058,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.44,"g/cm^3","Single",NA,NA,NA,0.44,"mg/mm3",NA,NA,1.01093,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia arborea"
"Zanne","Amy",61,"Global Wood Density Database","Wrightia arborea",57091,"Wrightia arborea",752795,3368056,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.486465,"g/cm^3","Single",NA,NA,NA,0.486465,"mg/mm3",NA,NA,0.521493,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wrightia","Apocynaceae","Wrightia arborea"
"Zanne","Amy",61,"Global Wood Density Database","Woodfordia fruticosa",57079,"Woodfordia fruticosa",752794,3368054,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.743904,"g/cm^3","Single",NA,NA,NA,0.743904,"mg/mm3",NA,NA,1.37327,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Woodfordia","Lythraceae","Woodfordia fruticosa"
"Zanne","Amy",61,"Global Wood Density Database","Wollemia nobilis",57078,"Wollemia nobilis",752793,3368052,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.47,"g/cm^3","Single",NA,NA,NA,0.47,"mg/mm3",NA,NA,0.628291,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wollemia","Araucariaceae","Wollemia nobilis"
"Zanne","Amy",61,"Global Wood Density Database","Wimmeria bartlettii",57055,"Wimmeria bartlettii",752792,3368050,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.78,"g/cm^3","Single",NA,NA,NA,0.78,"mg/mm3",NA,NA,0.942901,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wimmeria","Celastraceae","Wimmeria bartlettii"
"Zanne","Amy",61,"Global Wood Density Database","Wilkiea sp",60606,"Wilkiea sp",752791,3368048,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.684,"g/cm^3","Single",NA,NA,NA,0.684,"mg/mm3",NA,NA,1.23359,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wilkiea","Monimiaceae","Wilkiea sp."
"Zanne","Amy",61,"Global Wood Density Database","Wilkiea pubescens",60672,"Wilkiea pubescens",752790,3368046,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.55104,"g/cm^3","Single",NA,NA,NA,0.55104,"mg/mm3",NA,NA,0.68839,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wilkiea","Monimiaceae","Wilkiea pubescens"
"Zanne","Amy",61,"Global Wood Density Database","Wightia speciosissima",57024,"Wightia speciosissima",752789,3368044,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.192864,"g/cm^3","Single",NA,NA,NA,0.192864,"mg/mm3",NA,NA,3.39111,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wightia","Scrophulariaceae","Wightia speciosissima"
"Zanne","Amy",61,"Global Wood Density Database","Widdringtonia nodiflora",57017,"Widdringtonia nodiflora",752788,3368042,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.44,"g/cm^3","Single",NA,NA,NA,0.44,"mg/mm3",NA,NA,0.832871,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Widdringtonia","Cupressaceae","Widdringtonia nodiflora"
"Zanne","Amy",61,"Global Wood Density Database","Widdringtonia nodiflora",57017,"Widdringtonia nodiflora",752787,3368040,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.41328,"g/cm^3","Single",NA,NA,NA,0.41328,"mg/mm3",NA,NA,1.02719,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Widdringtonia","Cupressaceae","Widdringtonia nodiflora"
"Zanne","Amy",61,"Global Wood Density Database","Whiteodendron moultonianum",57011,"Whiteodendron moultonianum",752786,3368038,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.71,"g/cm^3","Single",NA,NA,NA,0.71,"mg/mm3",NA,NA,0.89265,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Whiteodendron","Myrtaceae","Whiteodendron moultonianum"
"Zanne","Amy",61,"Global Wood Density Database","Whiteodendron moultonianum",57011,"Whiteodendron moultonianum",752785,3368036,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.86,"g/cm^3","Single",NA,NA,NA,0.86,"mg/mm3",NA,NA,1.24574,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Whiteodendron","Myrtaceae","Whiteodendron moultonianum"
"Zanne","Amy",61,"Global Wood Density Database","Wetria macrophylla",57004,"Wetria macrophylla",752784,3368034,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.5,"g/cm^3","Single",NA,NA,NA,0.5,"mg/mm3",NA,NA,0.443887,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Wetria","Euphorbiaceae","Wetria macrophylla"
